cid,month,spending,transaction
7910,6,59.35,33
7910,9,52.62,21
7910,10,57.27,50
7910,12,58.63,24
7911,1,68.48,27
7911,2,113.03,24
7911,3,221.65,47
7911,4,126.57,29
7911,7,32.86,12
7911,8,96.83,26
7912,2,555.44,44
7912,3,32.30,26
7912,5,180.02,46
7912,7,84.63,43
7912,8,117.35,28
7912,9,90.47,32
7912,10,39.95,15
7912,11,83.36,24
7913,1,76.70,35
7913,3,881.81,35
7913,4,139.98,26
7913,5,53.11,17
7913,7,89.79,41
7913,8,59.62,33
7913,9,92.86,25
7913,11,117.35,28
7913,12,34.91,38
7914,1,73.32,36
7914,2,49.64,34
7914,3,119.51,26
7914,4,78.86,72
7914,5,124.06,26
7914,6,44.99,25
7914,8,48.19,31
7914,9,98.62,26
7914,10,97.61,30
7914,11,52.57,35
7914,12,27.91,8
7915,3,72.14,31
7915,4,113.16,28
7915,5,48.42,16
7915,7,115.86,27
7915,9,39.45,18
7915,10,151.21,28
7915,11,36.53,17
7915,12,243.18,34
7916,2,56.19,36
7916,3,56.74,17
7916,4,117.62,25
7916,5,103.07,26
7916,6,241.10,48
7916,7,63.66,46
7916,10,64.57,32
7917,2,77.22,27
7917,4,229.44,64
7917,6,43.31,45
7917,9,84.98,23
7917,12,92.94,31
7918,3,74.59,23
7918,4,52.93,23
7918,5,59.53,27
7918,9,84.22,24
7918,10,50.49,21
7918,12,46.55,21
7919,1,173.02,29
7919,2,81.68,26
7919,3,66.82,25
7919,4,70.21,21
7919,5,186.52,27
7919,6,69.87,20
7919,7,75.78,27
7919,9,40.72,16
7919,10,99.38,37
7919,11,120.89,33
7919,12,220.83,31
7920,2,71.51,20
7920,3,50.70,26
7920,4,146.07,26
7920,5,85.37,33
7920,6,78.85,33
7920,8,35.67,13
7920,9,100.09,24
7920,10,337.58,50
7920,11,246.34,27
7921,4,172.69,46
7921,6,108.19,30
7921,7,114.13,27
7921,8,41.05,15
7921,9,53.18,18
7921,12,65.23,26
7922,2,81.38,22
7922,3,88.53,25
7922,4,43.82,18
7922,5,45.61,17
7922,6,68.85,27
7922,7,107.03,35
7922,8,117.08,27
7922,10,149.94,28
7922,11,94.05,25
7923,2,39.74,17
7923,3,71.89,31
7923,4,44.53,29
7923,7,179.53,42
7923,8,259.59,33
7923,9,54.18,39
7923,11,65.46,29
7924,1,35.78,12
7924,4,84.35,23
7924,5,43.94,35
7924,6,58.23,27
7924,7,66.71,38
7924,8,323.29,33
7924,10,123.94,28
7924,11,88.31,23
7924,12,54.22,23
7925,1,113.78,39
7925,4,67.69,46
7925,5,70.43,29
7925,8,80.52,39
7925,10,114.32,36
7925,11,82.07,27
7926,2,111.91,32
7926,3,56.90,29
7926,4,115.05,24
7926,6,173.36,31
7926,7,128.43,25
7926,9,115.37,52
7926,10,108.04,45
7926,11,72.23,31
7926,12,234.80,46
7927,1,113.22,44
7927,2,41.39,14
7927,4,212.37,29
7927,5,107.18,38
7927,6,149.32,29
7927,7,85.89,26
7927,10,77.60,28
7928,1,70.71,22
7928,3,168.17,37
7928,4,50.20,24
7928,5,103.60,22
7928,6,39.99,16
7928,8,255.99,45
7928,9,67.48,23
7928,11,90.37,23
7929,1,50.16,39
7929,3,116.31,32
7929,4,92.42,24
7929,6,46.63,26
7929,8,92.55,24
7929,11,119.26,31
7929,12,63.80,25
7930,2,130.26,28
7930,3,342.40,36
7930,9,61.35,25
7930,10,202.90,32
7930,11,214.89,48
7931,2,51.57,23
7931,4,79.52,31
7931,6,86.95,26
7931,8,93.28,33
7931,9,57.06,24
7931,10,93.71,31
7931,11,426.84,32
7932,1,76.89,39
7932,3,61.13,26
7932,4,102.71,24
7932,6,61.56,27
7932,7,59.03,23
7932,8,433.16,50
7932,9,125.59,36
7932,11,225.09,30
7932,12,167.17,28
7933,4,97.24,27
7933,6,42.11,22
7933,7,74.14,40
7933,8,62.30,30
7933,9,73.69,33
7933,11,125.68,28
7934,1,58.51,23
7934,8,82.18,30
7934,11,480.21,32
7935,1,49.19,19
7935,2,123.01,27
7935,3,68.13,19
7935,5,158.77,27
7935,6,51.30,20
7935,8,42.88,16
7935,9,116.95,22
7935,10,82.38,29
7935,12,70.05,22
7936,2,228.01,38
7936,3,63.19,38
7936,4,96.82,37
7936,5,106.43,55
7936,8,86.47,23
7936,9,43.00,19
7936,11,65.66,30
7936,12,56.06,23
7937,3,163.08,25
7937,4,47.88,55
7937,5,113.57,34
7937,7,64.82,26
7937,8,140.54,30
7937,9,63.72,26
7938,3,63.50,20
7938,6,66.70,34
7938,8,65.57,40
7938,10,36.64,14
7938,12,82.76,26
7939,1,85.11,25
7939,3,35.31,20
7939,5,47.08,21
7939,8,136.39,25
7939,10,79.07,32
7939,11,78.99,22
7939,12,30.80,19
7940,2,83.96,20
7940,3,368.11,39
7940,4,70.60,38
7940,6,240.26,42
7940,9,72.05,20
7940,10,77.63,26
7941,2,88.13,50
7941,4,224.83,34
7941,7,82.14,50
7941,8,93.50,27
7941,9,53.46,23
7941,10,57.52,47
7941,12,242.10,39
7942,2,54.85,36
7942,3,32.49,13
7942,4,105.89,35
7942,5,63.06,22
7942,6,886.90,54
7942,7,69.89,20
7942,8,616.90,44
7942,9,215.63,32
7942,10,97.74,29
7942,11,82.41,26
7942,12,100.78,28
7943,3,56.88,28
7943,4,359.30,34
7943,5,116.82,54
7943,9,79.60,23
7943,12,121.98,42
7944,3,84.53,22
7944,5,92.95,31
7944,6,195.82,45
7944,9,92.51,40
7944,10,46.94,26
7944,12,129.71,23
7945,1,112.76,35
7945,4,182.98,33
7945,5,289.05,35
7945,6,78.50,25
7945,9,52.86,20
7945,10,27.33,4
7945,12,117.49,33
7946,1,137.54,28
7946,2,43.61,25
7946,5,462.46,43
7946,7,206.47,41
7946,9,71.14,24
7946,10,223.18,31
7947,1,64.83,20
7947,2,50.06,21
7947,4,48.10,33
7947,5,155.27,24
7947,6,281.43,35
7947,8,41.84,15
7947,10,244.94,35
7947,11,121.48,33
7948,1,233.92,38
7948,3,156.26,39
7948,4,75.20,27
7948,5,161.59,28
7948,6,107.83,22
7948,7,93.80,31
7948,8,29.93,21
7948,11,74.35,24
7949,1,33.53,16
7949,2,93.45,27
7949,4,85.38,29
7949,6,70.69,25
7949,8,96.82,24
7949,10,57.77,25
7950,2,186.81,34
7950,3,60.32,30
7950,5,43.67,19
7950,6,43.29,14
7950,8,144.00,29
7950,9,99.82,23
7950,10,77.69,30
7951,1,62.11,23
7951,3,186.17,27
7951,4,96.00,23
7951,5,158.25,26
7951,6,255.95,31
7951,10,122.52,26
7951,11,132.93,30
7951,12,46.41,17
7952,1,49.61,27
7952,3,68.58,19
7952,4,257.68,28
7952,5,110.13,36
7952,6,104.81,25
7952,7,97.84,22
7952,10,260.55,49
7952,11,59.86,26
7952,12,46.43,36
7953,1,146.05,40
7953,2,185.63,41
7953,3,108.24,27
7953,4,113.59,33
7953,6,276.43,27
7953,7,86.68,23
7953,9,71.71,40
7953,10,48.98,27
7953,11,100.25,25
7954,2,49.71,16
7954,3,68.40,31
7954,4,66.56,29
7954,7,61.21,20
7954,10,205.68,26
7955,2,56.98,34
7955,4,81.19,34
7955,5,179.06,31
7955,6,91.28,33
7955,7,28.70,35
7955,9,42.26,16
7955,11,118.14,49
7955,12,44.48,23
7956,1,379.76,37
7956,2,91.36,35
7956,5,86.46,46
7956,8,53.25,35
7956,10,67.35,34
7957,1,75.75,25
7957,2,123.20,28
7957,6,70.82,22
7957,7,70.23,20
7957,8,107.25,29
7957,9,65.56,21
7957,10,197.38,68
7957,11,93.14,57
7957,12,50.12,19
7958,1,85.83,42
7958,2,40.50,24
7958,3,87.33,31
7958,9,31.20,29
7958,11,96.78,63
7959,2,64.27,32
7959,3,40.41,16
7959,4,104.37,29
7959,6,40.37,18
7959,7,104.10,30
7959,11,73.80,24
7959,12,72.95,21
7960,4,74.53,27
7960,5,76.58,29
7960,7,37.39,16
7960,11,42.04,37
7960,12,96.21,31
7961,3,133.63,47
7961,4,93.13,23
7961,6,285.72,45
7961,8,82.61,26
7961,9,39.28,34
7961,10,106.33,27
7961,11,104.18,23
7961,12,80.85,34
7962,1,185.61,26
7962,2,147.17,26
7962,3,56.12,20
7962,4,157.40,33
7962,6,44.30,19
7962,8,143.68,31
7962,10,75.23,38
7963,2,86.26,27
7963,3,88.58,29
7963,5,69.51,24
7963,6,179.47,31
7963,9,91.71,26
7963,11,372.32,39
7964,1,48.32,19
7964,3,90.87,35
7964,4,628.83,34
7964,7,209.18,42
7964,8,188.41,49
7964,9,45.88,19
7964,10,123.10,25
7964,11,101.32,22
7965,1,190.01,27
7965,3,67.68,35
7965,4,123.38,47
7965,6,176.10,29
7965,7,85.78,35
7965,9,73.77,30
7965,10,325.47,45
7965,11,48.29,33
7965,12,50.83,33
7966,1,135.01,23
7966,2,88.50,33
7966,3,41.09,21
7966,4,77.09,21
7966,5,167.51,46
7966,7,68.50,35
7966,8,114.06,24
7966,9,51.44,19
7967,1,111.60,37
7967,2,53.51,20
7967,4,66.63,21
7967,7,68.59,36
7967,10,104.67,23
7967,11,77.44,24
7968,1,62.38,23
7968,3,31.02,22
7968,5,72.27,20
7968,6,118.96,30
7968,7,38.59,13
7968,8,98.16,38
7968,10,2875.01,44
7968,11,96.56,24
7968,12,173.06,39
7969,1,104.08,43
7969,4,123.89,26
7969,5,46.70,48
7969,6,106.69,26
7969,7,51.53,23
7969,9,177.43,25
7969,10,88.83,28
7969,11,69.42,23
7970,1,155.85,32
7970,4,47.41,21
7970,5,76.41,34
7970,6,55.91,25
7970,9,61.15,18
7970,10,111.60,30
7970,11,118.23,34
7970,12,43.25,14
7971,2,68.22,29
7971,3,54.16,38
7971,4,50.35,32
7971,5,143.31,44
7971,6,193.70,32
7971,9,91.13,30
7971,10,233.17,66
7971,11,54.27,18
7971,12,299.38,36
7972,1,145.04,36
7972,3,90.68,22
7972,5,61.53,23
7972,8,133.01,35
7972,9,115.97,29
7972,11,231.20,40
7972,12,32.29,13
7973,1,201.63,34
7973,2,181.33,27
7973,3,56.43,28
7973,4,468.01,41
7973,6,78.12,21
7973,7,79.54,38
7973,11,84.99,27
7973,12,79.71,38
7974,1,127.98,27
7974,4,111.48,31
7974,5,169.18,42
7974,6,121.14,54
7974,7,54.61,23
7974,8,62.21,24
7974,9,68.87,21
7974,10,100.11,26
7975,1,109.26,47
7975,2,192.15,30
7975,3,38.21,22
7975,4,65.61,22
7975,5,148.89,27
7975,6,50.62,29
7975,10,206.59,32
7975,11,143.24,37
7975,12,78.24,21
7976,2,87.07,26
7976,4,42.24,15
7976,7,123.36,30
7976,8,62.63,34
7976,10,66.37,22
7976,12,68.91,21
7977,1,143.94,39
7977,2,50.79,21
7977,3,206.39,31
7977,5,95.27,36
7977,6,90.88,24
7977,7,145.35,28
7977,8,48.58,39
7977,9,60.78,20
7977,11,118.83,27
7977,12,142.31,28
7978,3,55.81,28
7978,6,46.13,17
7978,10,127.88,26
7978,11,89.94,25
7978,12,97.29,28
7979,2,46.99,28
7979,3,187.43,26
7979,4,196.36,30
7979,5,55.28,27
7979,9,109.53,31
7979,11,52.58,29
7979,12,85.50,27
7980,2,93.87,22
7980,3,80.28,85
7980,4,185.62,26
7980,6,117.51,25
7980,8,130.81,24
7980,9,108.23,34
7981,1,80.52,20
7981,2,190.64,27
7981,3,33.26,12
7981,7,180.92,25
7981,8,76.66,32
7981,9,285.39,30
7981,11,33.37,10
7981,12,87.61,38
7982,1,156.67,30
7982,2,83.71,24
7982,3,159.30,29
7982,4,78.38,25
7982,5,145.57,30
7982,7,101.15,38
7982,8,101.87,26
7982,9,54.91,36
7982,10,48.27,37
7982,11,79.02,20
7983,1,75.68,26
7983,2,65.66,29
7983,3,91.11,27
7983,4,208.40,33
7983,5,32.80,10
7983,6,37.64,22
7983,7,151.35,34
7983,8,99.64,34
7983,10,43.02,14
7984,2,113.88,42
7984,4,62.89,22
7984,6,52.32,20
7984,7,39.50,19
7984,8,59.07,25
7984,12,186.05,45
7985,1,167.93,27
7985,2,58.15,28
7985,3,261.66,36
7985,5,38.93,21
7985,6,54.98,63
7985,8,32.88,16
7985,9,151.07,31
7985,10,93.22,25
7985,12,69.88,29
7986,1,76.33,37
7986,2,126.01,48
7986,4,126.98,23
7986,5,44.61,21
7986,7,112.31,27
7986,8,141.01,30
7986,9,47.18,15
7986,11,112.89,25
7986,12,91.77,35
7987,3,131.14,24
7987,4,166.59,42
7987,9,48.08,18
7987,10,78.39,31
7987,11,124.76,36
7987,12,118.22,27
7988,1,55.86,21
7988,2,48.51,40
7988,3,62.38,20
7988,4,76.83,29
7988,9,81.91,27
7988,12,94.15,37
7989,1,125.72,24
7989,2,184.30,35
7989,3,35.96,16
7989,5,74.29,27
7989,6,66.61,34
7989,9,60.44,21
7989,11,176.95,35
7989,12,48.53,21
7990,1,61.76,29
7990,2,42.89,19
7990,3,66.06,35
7990,4,71.66,38
7990,5,163.61,44
7990,6,53.57,30
7990,8,61.25,19
7990,9,87.57,23
7990,10,80.90,26
7990,11,51.37,36
7990,12,51.55,21
7991,1,267.40,39
7991,3,53.92,17
7991,4,44.28,35
7991,5,498.69,34
7991,6,67.70,35
7991,7,47.52,18
7991,8,88.59,22
7991,9,79.99,32
7991,10,99.62,24
7992,1,54.87,23
7992,2,32.93,25
7992,6,94.34,30
7992,7,63.89,20
7992,8,61.37,19
7992,12,56.19,35
7993,2,413.05,54
7993,4,41.07,33
7993,5,120.57,26
7993,6,426.31,41
7993,8,118.13,35
7993,10,29.79,8
7993,11,171.35,27
7993,12,65.17,20
7994,1,223.16,29
7994,2,47.38,26
7994,3,204.36,32
7994,5,141.55,61
7994,6,42.86,27
7994,7,83.06,34
7994,9,53.28,17
7994,12,59.19,24
7995,1,92.05,34
7995,4,229.54,28
7995,5,124.58,46
7995,9,55.54,23
7995,10,69.27,27
7995,11,54.16,19
7996,2,66.97,22
7996,4,39.64,30
7996,6,60.33,26
7996,7,91.91,27
7996,8,137.22,45
7996,9,58.61,36
7996,10,155.44,31
7996,11,64.42,24
7996,12,99.36,33
7997,1,43.70,14
7997,2,456.93,32
7997,3,90.16,29
7997,4,80.59,34
7997,5,63.29,22
7997,6,131.54,33
7997,7,41.65,37
7997,9,110.77,27
7997,10,426.41,33
7997,12,119.16,24
7998,1,72.10,26
7998,3,43.29,22
7998,5,71.14,22
7998,7,48.46,30
7998,8,551.28,36
7998,10,122.74,43
7998,11,38.14,24
7998,12,61.61,25
7999,1,53.19,26
7999,2,70.85,19
7999,3,70.09,38
7999,6,178.02,32
7999,7,63.20,30
7999,9,48.13,23
7999,10,71.89,44
7999,11,119.79,24
8000,1,99.13,26
8000,2,28.49,7
8000,3,51.79,39
8000,4,123.69,24
8000,5,98.11,28
8000,9,173.69,35
8000,10,81.60,25
8000,12,74.94,21
8001,2,151.13,27
8001,3,70.37,30
8001,4,94.78,21
8001,6,53.70,26
8001,7,50.68,20
8001,9,97.48,37
8001,12,210.41,27
8002,1,86.76,23
8002,3,201.12,35
8002,5,68.52,29
8002,6,397.01,60
8002,9,131.21,28
8002,10,102.28,26
8003,2,337.39,37
8003,3,88.14,22
8003,4,152.76,29
8003,5,156.34,24
8003,6,47.45,31
8003,8,102.16,38
8003,10,78.23,27
8003,11,280.51,44
8003,12,94.94,32
8004,1,54.28,30
8004,3,108.27,25
8004,4,34.13,11
8004,7,117.28,40
8004,11,141.77,33
8005,2,305.74,30
8005,3,161.85,34
8005,4,69.26,22
8005,5,102.55,31
8005,6,73.63,23
8005,9,86.47,41
8005,10,791.06,43
8005,11,29.91,10
8005,12,127.54,45
8006,1,125.42,27
8006,2,245.57,28
8006,3,51.48,19
8006,6,961.67,35
8006,8,297.73,70
8006,9,166.80,29
8006,10,104.54,24
8007,2,63.86,18
8007,3,67.65,26
8007,4,79.05,29
8007,5,92.34,22
8007,7,37.34,21
8007,8,69.58,37
8007,10,87.01,21
8007,11,71.87,20
8007,12,116.74,22
8008,1,149.07,32
8008,2,94.66,35
8008,3,59.30,20
8008,6,63.84,30
8008,7,93.37,35
8008,8,118.35,26
8008,9,73.29,21
8009,1,82.30,25
8009,3,114.02,26
8009,8,31.03,11
8010,2,38.19,20
8010,3,43.02,15
8010,4,77.63,23
8010,5,109.28,32
8010,6,240.49,41
8010,7,149.45,32
8010,8,53.11,16
8010,11,40.02,17
8011,3,58.14,27
8011,5,52.32,32
8011,6,117.88,32
8011,7,51.79,19
8011,8,138.95,30
8011,9,571.38,36
8011,12,293.89,28
8012,3,57.41,25
8012,4,78.71,24
8012,5,125.30,45
8012,6,57.37,19
8012,9,69.37,30
8012,10,56.92,26
8013,1,94.07,27
8013,4,212.54,31
8013,5,57.92,18
8013,7,48.80,48
8013,11,45.51,15
8013,12,32.67,27
8014,6,49.29,23
8014,8,77.06,25
8014,9,71.83,29
8014,10,77.15,21
8014,11,32.28,24
8014,12,70.26,28
8015,3,85.76,22
8015,4,47.45,43
8015,5,37.42,49
8015,6,63.25,41
8015,9,79.49,27
8015,10,40.00,14
8016,1,48.35,34
8016,2,57.70,25
8016,3,72.10,21
8016,4,31.94,23
8016,6,55.65,23
8016,7,44.60,30
8016,9,95.64,36
8016,10,53.48,29
8016,11,174.17,46
8016,12,66.96,30
8017,1,187.82,31
8017,2,122.75,41
8017,3,115.06,33
8017,4,48.13,18
8017,6,73.60,19
8017,8,79.15,26
8017,9,114.35,28
8017,12,88.98,25
8018,1,47.99,28
8018,2,76.27,29
8018,4,86.87,25
8018,5,108.82,41
8018,6,147.19,27
8018,7,131.36,31
8018,8,556.17,35
8018,9,144.19,25
8018,11,81.00,20
8019,1,49.13,18
8019,2,99.12,43
8019,3,114.56,37
8019,8,59.52,24
8019,9,95.36,28
8019,10,200.87,40
8019,11,153.49,43
8019,12,57.32,24
8020,2,27.99,9
8020,4,84.52,20
8020,6,93.44,36
8020,7,38.59,24
8020,9,65.12,18
8020,10,401.45,36
8020,11,96.22,26
8021,2,47.78,21
8021,3,48.55,34
8021,4,163.06,33
8021,5,55.11,26
8021,6,102.36,27
8021,7,53.92,30
8021,9,143.54,23
8021,11,184.88,27
8021,12,47.90,23
8022,1,76.00,29
8022,2,173.28,31
8022,3,99.29,29
8022,6,35.55,22
8022,8,92.01,35
8022,9,90.06,37
8022,10,146.90,28
8022,11,143.70,38
8023,1,57.09,36
8023,2,55.15,47
8023,3,46.23,31
8023,6,302.03,43
8023,7,59.98,19
8023,8,55.12,24
8023,10,31.75,15
8023,12,274.38,43
8024,2,61.91,18
8024,3,493.31,51
8024,5,29.73,40
8024,6,99.75,37
8024,7,114.02,24
8024,9,349.64,29
8024,12,53.11,18
8025,1,45.58,35
8025,2,56.52,17
8025,3,79.08,26
8025,8,249.32,31
8025,10,88.88,37
8025,11,58.01,20
8026,2,112.13,36
8026,3,93.30,26
8026,4,47.05,28
8026,5,100.59,40
8026,7,82.99,52
8026,8,72.35,40
8026,9,79.59,35
8026,10,46.86,48
8026,11,184.43,34
8027,4,112.63,29
8027,7,58.36,32
8027,8,61.27,25
8027,9,75.54,20
8027,10,58.04,34
8027,11,69.46,29
8028,2,34.97,11
8028,3,84.46,28
8028,5,43.05,17
8028,7,39.07,22
8028,8,178.15,25
8028,9,32.26,29
8028,11,123.16,27
8028,12,130.42,26
8029,1,63.65,27
8029,3,173.81,28
8029,4,96.60,25
8029,5,182.89,26
8029,7,54.92,21
8029,11,34.64,14
8029,12,324.69,39
8030,1,336.85,48
8030,2,118.79,44
8030,5,58.63,19
8030,7,73.85,22
8030,9,229.51,32
8030,10,133.29,26
8030,11,41.46,18
8030,12,44.09,41
8031,2,74.73,31
8031,3,50.34,58
8031,4,43.53,21
8031,5,50.70,18
8031,6,82.40,34
8031,7,58.40,18
8031,8,145.51,26
8031,9,28.64,7
8031,10,60.42,18
8031,12,76.28,29
8032,1,93.54,29
8032,2,199.85,31
8032,5,31.30,20
8032,6,99.93,40
8032,7,58.03,25
8032,10,225.69,27
8032,12,387.87,55
8033,1,59.03,23
8033,2,62.78,27
8033,5,91.20,35
8033,6,79.76,27
8033,9,69.20,26
8033,11,63.09,43
8033,12,66.43,26
8034,1,95.45,22
8034,3,110.47,28
8034,4,122.55,47
8034,5,58.74,18
8034,6,32.55,24
8034,7,259.29,30
8034,8,86.59,40
8034,11,92.33,23
8034,12,85.37,27
8035,1,148.61,33
8035,2,86.66,37
8035,3,53.56,19
8035,4,298.65,31
8035,5,159.21,39
8035,6,78.09,20
8035,7,55.36,26
8035,8,199.36,36
8035,9,70.74,76
8035,10,51.02,20
8035,11,111.91,26
8035,12,232.83,27
8036,2,69.12,24
8036,3,134.55,33
8036,4,157.63,51
8036,5,84.01,23
8036,6,39.20,13
8036,7,62.54,30
8036,10,167.56,27
8036,11,42.73,39
8036,12,88.40,30
8037,1,52.70,38
8037,4,152.36,27
8037,5,62.28,21
8037,6,56.68,43
8037,12,75.09,22
8038,1,43.66,22
8038,2,58.25,33
8038,3,90.06,21
8038,4,177.44,25
8038,5,68.71,26
8038,6,46.09,19
8038,8,102.40,22
8038,9,228.38,37
8038,10,107.10,33
8038,11,507.84,34
8039,3,146.18,28
8039,4,122.55,31
8039,5,50.91,35
8039,8,38.65,22
8039,9,67.90,25
8039,10,112.89,28
8039,11,43.70,19
8039,12,81.35,25
8040,2,108.92,43
8040,3,58.70,31
8040,4,49.13,20
8040,5,69.15,20
8040,6,36.73,16
8040,8,54.80,20
8040,9,111.82,31
8040,11,215.77,26
8040,12,40.75,19
8041,1,51.27,29
8041,2,57.81,23
8041,3,61.96,31
8041,4,62.32,30
8041,6,152.06,43
8041,7,116.20,33
8041,8,51.05,29
8041,9,79.87,21
8041,10,153.53,51
8042,1,110.73,25
8042,4,64.37,21
8042,6,76.10,27
8042,7,63.81,40
8042,9,76.87,32
8043,2,101.52,23
8043,3,41.43,34
8043,4,64.18,27
8043,5,52.90,49
8043,6,98.27,26
8043,8,80.11,24
8043,9,57.39,34
8043,10,35.31,18
8043,12,41.04,18
8044,1,76.79,30
8044,4,69.15,19
8044,5,32.79,17
8044,6,77.73,51
8044,7,199.49,37
8044,10,82.21,25
8044,11,51.17,18
8045,1,64.07,21
8045,2,38.27,14
8045,3,206.79,29
8045,4,75.74,28
8045,5,137.77,28
8045,6,186.97,32
8045,7,42.14,15
8045,9,166.92,50
8045,11,78.56,20
8045,12,46.65,24
8046,2,64.28,18
8046,4,97.95,24
8046,6,187.87,67
8046,7,119.54,33
8046,8,122.32,31
8046,9,70.26,39
8046,10,78.43,27
8046,11,77.66,30
8047,2,104.94,29
8047,5,143.53,26
8047,7,70.04,22
8047,8,85.05,26
8047,9,63.54,22
8047,10,87.51,22
8047,11,49.73,24
8047,12,64.14,29
8048,2,228.17,28
8048,6,99.54,23
8048,7,99.86,22
8048,8,107.54,32
8048,9,67.16,23
8048,12,63.75,20
8049,1,62.03,18
8049,6,120.34,26
8049,10,106.62,27
8050,2,43.89,23
8050,5,179.20,25
8050,7,117.84,26
8050,8,63.29,55
8050,9,61.35,26
8050,12,124.70,46
8051,1,41.74,16
8051,2,97.84,30
8051,4,52.58,30
8051,5,46.76,21
8051,6,136.49,35
8051,8,61.35,33
8051,9,296.66,36
8051,10,147.77,29
8051,12,153.85,35
8052,2,86.01,26
8052,4,128.92,23
8052,5,104.97,31
8052,7,186.79,27
8052,10,359.59,35
8053,1,150.97,37
8053,2,220.23,30
8053,3,204.76,43
8053,6,212.81,70
8053,7,40.37,15
8053,8,98.54,28
8053,10,89.81,24
8053,11,85.48,29
8054,1,71.40,21
8054,2,72.58,20
8054,3,45.97,20
8054,5,54.10,23
8054,6,62.58,30
8054,7,54.50,26
8054,8,158.46,38
8054,9,86.34,23
8054,11,168.01,49
8055,1,61.45,22
8055,2,280.79,42
8055,4,103.14,37
8055,7,126.39,31
8055,8,83.92,40
8055,9,68.99,30
8055,11,63.30,21
8055,12,131.98,30
8056,1,114.00,34
8056,2,50.03,30
8056,7,100.69,36
8056,8,171.29,32
8056,9,61.01,20
8056,12,45.81,23
8057,1,446.35,34
8057,3,124.14,26
8057,4,247.31,37
8057,6,37.00,21
8057,7,88.34,44
8057,8,96.35,22
8057,10,160.54,32
8058,3,68.82,24
8058,6,115.95,26
8058,8,75.91,29
8058,9,72.00,50
8058,10,198.17,30
8058,11,55.63,18
8059,1,91.37,34
8059,4,135.97,32
8059,5,139.45,36
8059,6,90.91,28
8059,7,98.21,46
8059,8,55.82,32
8059,9,124.44,34
8059,10,99.70,23
8059,11,63.83,24
8060,3,75.74,20
8060,4,79.21,30
8060,5,138.87,29
8060,6,112.00,26
8060,7,45.73,23
8060,9,60.99,22
8060,10,212.30,30
8060,11,38.28,26
8061,1,44.66,22
8061,2,46.22,21
8061,4,185.90,33
8061,6,66.67,19
8061,7,35.86,42
8061,8,67.78,19
8061,10,46.70,16
8061,11,62.43,25
8062,1,61.67,25
8062,2,103.50,22
8062,3,139.21,55
8062,4,97.18,29
8062,5,86.40,32
8062,6,46.06,35
8062,9,105.18,27
8062,10,41.04,16
8062,12,59.29,25
8063,1,180.43,30
8063,5,306.99,32
8063,6,44.72,18
8063,8,147.77,31
8063,9,62.39,23
8063,10,43.56,17
8063,12,94.67,38
8064,1,31.44,12
8064,3,44.23,49
8064,4,45.77,30
8064,6,93.65,30
8064,7,151.28,26
8064,8,56.01,20
8064,9,38.80,15
8064,12,83.93,26
8065,1,155.77,50
8065,2,49.60,19
8065,4,225.35,31
8065,7,47.59,19
8065,9,36.02,24
8065,10,265.07,40
8066,1,108.87,24
8066,3,131.40,26
8066,5,116.25,33
8066,9,44.80,16
8067,2,162.09,31
8067,4,92.82,24
8067,6,122.50,50
8067,7,278.48,42
8067,9,80.67,30
8067,11,82.07,24
8067,12,62.32,42
8068,1,42.25,20
8068,2,181.30,34
8068,3,79.21,23
8068,4,111.02,26
8068,7,76.70,39
8068,8,124.49,33
8068,9,110.82,38
8068,10,82.73,23
8068,11,94.35,22
8069,1,77.02,27
8069,2,47.88,21
8069,3,86.28,21
8069,5,548.86,36
8069,6,37.18,13
8069,7,39.80,16
8069,8,44.28,25
8069,9,113.34,25
8069,11,120.47,23
8069,12,53.28,18
8070,1,159.09,30
8070,4,108.82,27
8070,6,59.86,32
8070,7,49.76,36
8070,8,47.32,30
8070,9,42.54,26
8070,10,414.33,34
8070,12,44.89,18
8071,1,58.25,32
8071,3,69.93,22
8071,4,135.04,23
8071,7,193.37,31
8071,9,96.64,36
8071,11,87.91,35
8072,2,225.39,29
8072,3,194.54,26
8072,4,48.88,43
8072,5,82.69,27
8072,6,96.33,25
8072,7,67.06,26
8072,10,55.33,22
8072,11,76.31,23
8072,12,157.31,30
8073,1,87.58,24
8073,2,87.18,28
8073,3,107.60,23
8073,4,41.61,14
8073,5,33.27,15
8073,6,111.76,36
8073,7,196.70,61
8073,8,55.61,21
8073,9,146.02,29
8073,10,65.22,22
8074,1,108.94,27
8074,2,65.57,27
8074,3,74.31,25
8074,4,42.75,19
8074,5,116.95,28
8074,9,89.65,30
8074,12,131.58,50
8075,1,59.74,24
8075,3,34.15,21
8075,4,60.86,44
8075,7,64.47,23
8075,8,96.76,47
8075,11,93.96,37
8076,1,52.98,25
8076,2,66.89,24
8076,6,130.72,37
8076,8,41.67,17
8076,11,111.77,38
8077,1,176.26,26
8077,2,281.69,30
8077,4,70.86,23
8077,7,49.97,25
8077,8,72.63,19
8077,12,223.17,26
8078,1,129.00,37
8078,2,96.05,25
8078,3,79.38,29
8078,6,39.75,15
8078,8,277.81,28
8078,11,176.67,32
8078,12,73.50,32
8079,1,71.63,24
8079,2,124.13,38
8079,4,69.48,36
8079,5,33.31,12
8079,7,127.05,28
8079,9,67.21,22
8079,11,189.26,44
8079,12,45.56,20
8080,1,72.82,25
8080,2,69.95,24
